"avgAnnCount","avgDeathsPerYear","TARGET_deathRate","incidenceRate","medIncome","popEst2015","studyPerCap","binnedInc","MedianAge","MedianAgeMale","MedianAgeFemale","AvgHouseholdSize","PctMarriedHouseholds","BirthRate","Data","PctEmpPrivCoverage.greater.than.mean","povertyNum","marriedNum","PctNoHS18_24Num","PctHS18_24Num","PctSomeCol18_24Num","PctBachDeg18_24Num","PctHS25_OverNum","PctBachDeg25_OverNum","PctEmployed16_OverNum","PctUnemployed16_OverNum","PctPrivateCoverageNum","PctPrivateCoverageAloneNum","PctPublicCoverageNum","PctPublicCoverageAloneNum","PctWhiteNum","PctBlackNum","PctAsianNum","PctOtherRaceNum"
56,27,190.6,412.7,29069,8455,0,"[22640, 34218.1]",45.7,43.7,48.2,2.59,42.24678817,4.063068526,"Training",FALSE,202075,380475,293389,306917,210530,34666,328054,76941,351728,42275,463334,409677,432896,218985,760931,18664,5347,36064
35,16,181.4,447,56270,5448,0,"(54545.6, 61494.5]",44.5,42.1,46.6,2.25,51.70068027,9.291187739,"Training",TRUE,45764,306723,109505,248974,139469,46853,198308,79541,351396,10896,455453,348128,160172,47943,529614,3198,1599,0
137,59,181.3,419.5,37686,29463,0,"(37413.8, 40362.7]",35.8,34.7,36.9,2.71,44.7662507,8.259717314,"Training",FALSE,609885,1343513,730683,603992,1470204,141423,963441,265167,1638143,288738,1629304,1263963,1096024,665864,1748958,659087,14058,2593
134,69,235.4,447.8,34419,22151,0,"(34218.1, 37413.8]",42.8,41.5,44.2,2.48,54.03848244,6.018614271,"Training",FALSE,505043,1233811,516119,746489,872750,79744,1018946,99680,766425,223726,1209445,848384,1105335,635734,2164726,17341,0,2810
691,231,126.1,374.3,52628,148686,60.53024495,"(51046.4, 54545.6]",44.4,42.7,46.2,2.35,43.68165547,4.017424976,"Training",FALSE,2111342,7077454,3746888,3850968,6244812,1025934,3181881,3033195,8103387,1174620,8936029,6705739,5337828,2929115,12377260,116133,180415,1325569
285,138,214.7,460.4,37498,49399,0,"(37413.8, 40362.7]",40.4,39.1,41.3,2.49,48.65545786,4.845775592,"Training",FALSE,963281,2479830,538450,2163677,2079698,158077,1896922,508810,2568748,469291,3087438,2326693,1906802,1101598,3898348,915594,16144,26607
4427,1457,152.7,461.9,80037,933736,214.1933052,"(61494.5, 125635]",38.8,37.4,40.2,2.72,57.95795707,4.783276672,"Training",TRUE,7376515,51915722,9430734,24557257,42578362,16807248,17740984,26424729,60786214,6536152,73765144,62933807,21289181,10924712,74164016,4395448,10111998,2227430
1434,516,162.7,475.7,47296,253178,343.6317532,"(45201, 48021.6]",41.1,39.5,42.8,2.36,45.6067151,4.175372554,"Training",FALSE,3519175,12101909,3772353,6785171,12203180,2557098,6253497,5620552,14557735,1772246,16203392,12582947,8582735,4658476,22460264,1662871,274126,153134
549,234,213.2,493.1,49044,113972,96.51493349,"(48021.6, 51046.4]",35.2,34.4,36,2.78,47.74235394,5.230870955,"Training",TRUE,2382015,5436465,2780917,4889399,3214011,512874,4558880,1116926,6336844,626846,6815526,5447862,3738282,2290838,8118314,2112398,104124,88657
273,116,185.9,443.5,38895,65664,0,"(37413.8, 40362.7]",30.2,29.5,30.6,2.52,44.56630944,4.912890034,"Training",FALSE,1490573,2882650,597543,1076890,4557082,334887,1845159,984960,3519591,564711,3821645,2987712,1923956,1129421,5001030,1204039,105013,135776
1673,549,153.3,471,100194,333654,329.6828451,"(61494.5, 125635]",40.8,39.6,42,2.81,60.66311488,4.842990108,"Training",TRUE,1668270,18884817,4504329,9142120,13479622,6239330,7307023,9742697,21687510,2001924,27426359,23722800,6406157,2869425,22769037,3034742,5362218,1487801
1217,464,169.3,429.3,73788,346312,2.88756959,"(61494.5, 125635]",35.5,35,35.8,2.85,56.55408408,6.533051164,"Training",TRUE,3428489,18874004,5160049,11220509,15445516,2805128,8900219,6406772,21228926,1870085,24103316,20847983,7514971,4328900,25869034,4501083,2060182,1446356
17,6,146.6,432,46633,2337,0,"(45201, 48021.6]",46.9,41.6,49.5,2.16,51.73501577,15.65656566,"Training",FALSE,30849,122459,15191,138351,77589,2571,80160,40898,142324,1636,187194,135546,72447,24305,227063,0,298,0
304,137,195.9,447.5,39528,52639,0,"(37413.8, 40362.7]",42.7,42.2,43.1,2.58,53.20852938,4.451140766,"Training",FALSE,915919,2742492,742210,2400339,1873949,247404,2247686,515863,2574048,489543,3289938,2368755,2084505,1131739,4873113,213139,24061,35891
239,91,184.5,446.1,47018,75503,0,"(45201, 48021.6]",30.6,29.1,32.3,2.86,57.96875716,6.044769217,"Training",FALSE,1117445,3805352,868285,3442937,3042771,196308,2287741,792782,2944617,717279,5866584,3926156,2031031,800332,5400000,1144030,151348,197367
81,52,239.8,380.6,32120,17482,0,"[22640, 34218.1]",37.6,36.3,38.8,2.53,38.70967742,6.710775047,"Training",FALSE,501734,725503,407331,870604,438799,31468,660820,136360,823403,195799,798928,847069,830395,489496,1227867,474760,589,6469
1940,729,160.8,427.8,56443,449144,22.26457439,"(54545.6, 61494.5]",39.1,37.1,40.5,2.85,50.37632996,4.236255854,"Training",TRUE,5299900,20930111,5030413,11183686,24074119,4581269,10824371,10599799,26679154,4221954,30451964,25646123,11812488,6737160,35756133,5200711,1866222,762120
121,49,179.9,450.9,48232,17629,0,"(48021.6, 51046.4]",46.6,45.2,48.6,2.51,47.27822581,3.666942377,"Training",FALSE,264435,839141,109300,701635,869110,82857,639933,202734,899079,171002,1140597,807409,669902,296168,1195483,497533,10142,26609
197,94,194.5,414.1,42572,44196,0,"(40362.7, 42724.4]",38.3,37.1,39.5,2.56,53.29097231,5.73167141,"Training",FALSE,720395,2346808,906018,1776680,1582217,154686,1904848,450800,2298192,397764,2594306,2141463,1816456,1043026,4252625,40547,5909,34740
238,95,179.8,459.2,52978,45549,0,"(51046.4, 54545.6]",39.3,38.8,39.8,2.49,51.05653591,9.392150771,"Training",TRUE,655906,2432317,737894,2136249,1457568,223191,1794631,564808,2732940,296069,3161101,2354884,1580551,774333,4283160,45374,32497,49399
13,4,104.8,336.1,46923,2417,0,"(45201, 48021.6]",47,46.3,47.6,2.24,65.12915129,6.976744186,"Training",FALSE,34080,174750,52933,118675,62842,7251,78795,38914,161939,2176,183934,136078,81212,34322,234042,0,0,4079
1885,713,172.9,470.9,48380,354098,553.5190823,"(48021.6, 51046.4]",39.3,37.8,40.9,0.0248,47.00812066,5.342350159,"Training",TRUE,5630159,16996704,4638684,9560646,18271457,2974424,9666876,6444584,20431455,2832784,24184894,19085883,11649825,6196715,26608540,7022741,701746,350924
105,47,217.7,518.6,37130,15858,0,"(34218.1, 37413.8]",39.6,37.8,42.2,2.49,46.82013912,4.002444241,"Training",FALSE,390107,731054,475740,686652,366320,57089,664451,133208,681894,109421,881705,620048,723125,413894,1077742,478428,2757,17425
745,288,184.9,459.8,50055,185660,21.54475924,"(48021.6, 51046.4]",37.4,36.4,38.6,2.85,55.35270379,5.25474016,"Training",TRUE,2840598,9932810,3880294,6331006,7110778,1243922,5644064,2747768,11028204,1652374,11900806,9784282,5681196,3434710,14564750,2789750,126448,555224
12,5,126.9,371.2,37911,2408,0,"(37413.8, 40362.7]",44.8,41.8,47.3,2.52,57.98611111,5.027932961,"Training",FALSE,45993,136052,70073,45512,125216,0,53217,45030,119919,10836,171450,111250,81632,31304,231652,0,0,1932
22,13,208.7,368.6,34644,4436,0,"(34218.1, 37413.8]",41.3,39,41.9,2.52,55.69105691,7.524536532,"Training",FALSE,80736,256401,126870,125539,169012,22180,203613,35045,243537,32827,256845,176553,169012,82954,434718,1414,1212,0
76,36,262.7,558.3,27777,10711,0,"[22640, 34218.1]",42,40.6,42.8,2.59,48.69879518,3.237555645,"Training",FALSE,353463,530195,250638,551617,268847,0,362032,56769,339539,182087,498062,518989,551617,357748,1055809,7305,390,5357
1962.667684,23,147,453.5494221,55352,9600,0,"(54545.6, 61494.5]",41.1,40.3,42.4,2.37,56.98651056,11.04133961,"Training",TRUE,92160,585600,138240,352320,405120,64320,369600,144000,609600,35520,708480,549120,328320,162240,927375,5120,8935,3414
44,17,192.1,524.5,33943,5678,0,"[22640, 34218.1]",43.5,41.3,45.7,2.5,42.41645244,6.129303107,"Training",FALSE,130594,261188,106747,275951,181696,3407,201569,47696,237341,91984,310019,275121,292985,167501,370217,181724,1258,1838
172,68,177.6,453.4,52959,33513,0,"(51046.4, 54545.6]",40.2,40.3,40.1,2.74,58.81516191,5.58081852,"Training",TRUE,428967,1883431,653504,1501383,1075768,120647,1239981,355238,1913593,298266,2325803,1623832,1062363,516101,3158395,74850,15620,31340
154,62,135.2,339,36125,32907,0,"(34218.1, 37413.8]",46.8,46.1,48.5,2.44,41.50030248,4.706601467,"Training",FALSE,631815,1395257,770024,1197815,1135292,190861,835838,556129,1737490,352105,1556502,1053024,1655223,964176,2323858,17481,26571,604539
1199,454,171,464.2,46283,260263,810.7183887,"(45201, 48021.6]",34,32.6,35.5,2.47,44.01690236,4.426449927,"Training",TRUE,4918971,11529651,1847868,5309366,15954122,2914946,6012076,5465523,15511675,2368394,19103305,15225386,8068153,4060103,21245608,2855421,604252,186517
82,33,211.9,527.4,38471,12622,0,"(37413.8, 40362.7]",40.7,40,41.1,2.63,51.52719665,5.109751709,"Training",FALSE,281471,651296,260014,545271,420313,35342,446819,107287,595759,136318,711881,514978,494783,280209,837289,407764,803,2006
404,173,183.5,441.2,33398,68502,87.58868354,"[22640, 34218.1]",43.7,42.6,45,2.48,54.17912625,3.78540305,"Training",FALSE,1602947,3808712,1171385,2103012,3219594,356211,2205765,623369,3253845,801474,3993667,2897635,2822283,1575546,6248302,306315,21759,157679
134,62,177,402.9,35968,20937,0,"(34218.1, 37413.8]",49,48.5,49.8,2.22,49.31100276,6.505717916,"Training",FALSE,448052,1145254,598799,584143,812356,98404,856324,157028,904479,259619,1258314,755826,1067787,506676,2026712,6512,11741,5427
82,39,191.8,390.1,38731,17032,0,"(37413.8, 40362.7]",42.2,40.9,44.7,0.0268,50.72282706,3.636938646,"Training",FALSE,388330,740892,245261,815833,556947,85160,740892,129444,776660,190759,1016811,802208,611449,344047,1048285,587060,8882,25247
5164,1722,147.3,468.1,84309,938506,330.3122196,"(61494.5, 125635]",41.5,40,42.9,2.73,56.4163314,4.077070131,"Training",TRUE,7132646,50867026,9478911,23462650,44391334,16517706,22805696,27685927,57624269,6100289,70857203,60345936,21867190,11074371,66096524,5475134,14661010,5334104
26,9,110.4,334.4,36821,7210,0,"(34218.1, 37413.8]",34.9,35.6,34.6,2.92,58.23578595,2.595628415,"Training",FALSE,143479,417459,352569,316519,51191,0,233604,33166,451346,31003,325892,250188,248745,155736,612132,14874,2935,87520
887,375,166.2,401,57408,249672,92.12086257,"(54545.6, 61494.5]",35,34.3,35.7,2.75,60.57429672,5.82126689,"Training",TRUE,2971097,14955353,3670179,9936946,8938258,2421819,7689898,4968473,15205025,1048623,17102532,14331173,7065718,4119588,21953397,372206,865999,628064
62,20,129.1,411.7,47520,10408,288.2398155,"(45201, 48021.6]",49.1,49.2,49,2.27,51.54017857,5.364583333,"Training",FALSE,132182,597420,250833,384056,343464,62448,295588,212324,620317,40592,717112,515196,355954,150916,1003600,102,2535,8312
165,60,193.7,541.3,40235,23058,1778.124729,"(37413.8, 40362.7]",42.5,41.5,43.9,2.6,51.59301131,4.211869815,"Training",FALSE,470384,1178264,548781,913097,809336,34587,1030693,200605,1102173,237498,1376563,943073,1007635,516500,2226803,18261,6451,3871
191,73,173.3,440.7,51793,52102,0,"(51046.4, 54545.6]",31.6,29.6,34.6,2.68,56.89988196,6.953722334,"Training",FALSE,625224,2881241,651275,2240386,2052819,265721,1636003,687747,2709304,442867,3746134,2907292,1359863,687747,3915677,979249,69071,42030
511,163,156.2,473.8,59946,144251,1310.21622,"(54545.6, 61494.5]",29.8,29.5,30.4,2.37,42.80662505,4.117879551,"Training",TRUE,2293591,6260494,591430,2625369,9044538,2163765,2466693,3952478,9953319,504879,11713182,6989506,3014846,1500211,12138268,785831,861455,281083
1246,451,173.7,497.7,55482,201169,159.0702345,"(54545.6, 61494.5]",44.1,42.9,45.2,2.4,51.22310568,5.050755137,"Training",TRUE,2253093,10581490,1870872,7262201,8650267,2333561,6356941,4103848,12693764,1186898,14524402,11345932,6658694,3158354,19332704,137618,226878,34959
1549,578,164.7,437.1,58833,353089,135.9430625,"(54545.6, 61494.5]",37.8,36.4,39.3,2.46,48.18933417,5.111191026,"Training",TRUE,5013864,17583833,4519540,10592670,16524566,3672126,7520796,8721299,20832251,3001257,26234513,20267309,9639330,4378304,24338353,8503885,878753,298524
275,104,174.7,487.3,47360,41877,0,"(45201, 48021.6]",43,42.5,43.7,2.47,52.9829631,6.635885322,"Training",TRUE,682596,2185980,502524,1582951,1871902,230324,1867715,502524,2202731,309890,2910452,2160854,1528511,707722,4066875,30108,22284,3071
1030,421,185.8,448.5,54196,251195,47.77165151,"(51046.4, 54545.6]",37.9,37.2,38.7,2.61,53.35134297,5.197966517,"Training",TRUE,3667447,13464052,3416252,7133938,12358794,2210516,6983221,5023900,15147059,2235636,17834845,14795386,6932982,3818164,18883885,4755081,428048,311174
411,172,187.4,450.4,51303,87757,22.79020477,"(51046.4, 54545.6]",38.6,37.4,40.2,2.55,50.00462036,5.317306713,"Training",TRUE,1360234,4458056,1246150,3378645,3615589,535318,3211907,1158393,5168888,675729,5739308,4484383,3097823,1807795,7376727,1028802,65853,92257
134,53,167.2,420.3,47964,18409,0,"(45201, 48021.6]",51.3,50.3,52,2.26,48.99598394,4.06430088,"Training",FALSE,257726,975677,184090,504407,1152404,0,439976,244840,822883,279817,1146881,747406,819201,381067,1659004,12036,17278,27081
71,33,166.4,385.7,50998,13192,151.6070346,"(48021.6, 51046.4]",45,45.1,44.9,2.29,54.08074857,7.17472119,"Training",TRUE,138516,778328,191284,514488,540872,72556,560660,163581,853523,48811,968293,747987,455124,211072,1286119,6240,1189,11193
34,17,277.6,499.3,47160,9846,0,"(45201, 48021.6]",27.8,28.4,27.3,3.26,38.32478632,11.35038134,"Training",FALSE,256981,353472,237289,512977,224489,9846,406640,101414,525777,162459,352487,277658,417471,331811,171861,7195,11891,1399
106,39,190.5,502.9,46067,18102,0,"(45201, 48021.6]",39.6,39.2,40.4,2.61,59.25061962,5.539429124,"Training",TRUE,240757,1048106,219035,776576,749423,65168,780197,206363,953976,170159,1225506,943115,649862,352989,1698404,68783,9827,6819
43,20,209.2,429.4,37113,10312,0,"(34218.1, 37413.8]",33.6,34.2,33.2,2.72,47.60237069,6.906534326,"Training",FALSE,246457,500132,267081,272237,380513,111370,314516,79403,453728,150556,483633,401137,386700,252644,746909,255248,8327,10111
100,41,191.4,466.5,34910,16006,0,"(34218.1, 37413.8]",41.3,40.4,42.6,2.51,47.61023743,6.761177754,"Training",FALSE,358535,779493,265700,497787,768288,68826,550607,158460,782694,187271,881931,667451,702664,411355,1027351,560631,1174,1077
29,10,151.2,456.8,41595,4169,0,"(40362.7, 42724.4]",47.9,45.6,49.1,2.26,55.58628319,9.448818898,"Training",FALSE,65454,253476,83380,125904,189273,18344,155504,63786,218873,26265,260563,170929,146749,56699,363575,0,0,3002
3190,1170,178.6,488.6,54280,778121,2389.088586,"(51046.4, 54545.6]",32.2,31.6,32.8,2.39,28.06061913,4.178438278,"Training",TRUE,16729602,23654879,6224968,16496166,40384480,14706487,18363656,18052408,48632563,6769653,50422241,41473850,29490786,20464583,43215343,17424594,6705064,5761171
995,378,182.2,458.3,66625,235429,46.72321592,"(61494.5, 125635]",36.5,35,38.2,2.75,54.73147035,5.746827092,"Training",TRUE,2307205,12360023,2872234,8498987,9888018,2283662,6238869,4426066,13796140,1765718,18339920,14549513,5862183,2919320,14662998,7001788,772135,312918
14,6,187.4,445.3,55319,1973,0,"(54545.6, 61494.5]",46.7,45.6,48.8,2.46,64.63878327,1.38121547,"Training",TRUE,17955,128048,21506,109502,50509,15784,68661,28609,135151,10063,155078,109502,55047,21112,191409,0,0,2097
265,113,205.3,490.6,34665,45437,0,"(34218.1, 37413.8]",39.9,38,40.8,2.42,40.42576242,4.202401372,"Training",FALSE,1122294,1971966,1076857,1463072,1917442,86331,1658451,404390,2476317,627031,2212782,1640276,2008316,1313130,2849311,1440099,8980,54865
590,218,169,461.3,55915,117460,187.2978035,"(54545.6, 61494.5]",38.7,38.2,39.3,2.66,55.44575522,5.129672006,"Training",TRUE,1021902,6530776,1926344,3664752,5344430,810474,3981894,1808884,7000616,622538,8222200,6272364,3970148,2008567,10619929,685054,112164,61500
100,47,190.3,424.2,29036,11282,0,"[22640, 34218.1]",55.6,54.7,56.5,2.25,44.70658208,8.198614319,"Training",FALSE,268512,540408,192923,584408,313640,37231,380204,138769,449024,76718,573126,546656,649844,313640,1031067,5149,2720,38465
70,22,153.1,515.6,56616,9744,0,"(54545.6, 61494.5]",47.1,47,47.5,2.18,58.05384979,6.094022055,"Training",TRUE,98415,625565,196829,297192,375144,105236,329348,146160,570999,15591,760032,544690,308885,108159,887487,825,1238,3918
100,43,206.9,525.6,48921,10606,94.28625306,"(48021.6, 51046.4]",52.7,51,53.7,2.38,53.80009212,2.71468144,"Training",FALSE,152727,576967,46667,294847,690451,28637,344695,162272,503785,66818,823026,536664,415756,130454,842483,204659,0,2969
2092,763,123,341,34368,842304,42.73991338,"(34218.1, 37413.8]",28.8,27.4,30.1,3.62,56.33534356,6.82588583,"Training",FALSE,28217184,42957504,18783380,24426816,36724455,4295751,19541453,10023418,43968269,8338810,27459111,40812808,31417940,23752973,76994777,522317,877554,4889313
959,398,206.7,497.4,41010,201410,24.82498386,"(40362.7, 42724.4]",424.8,34.2,36.8,2.52,41.8307372,5.1314986,"Training",FALSE,3786508,9123873,2980868,6646530,9667680,845922,5800608,2658612,10876140,1953677,11581075,8499502,7230619,4068482,13980010,4687472,612539,217555
323,123,176.6,476.1,59020,56743,0,"(54545.6, 61494.5]",42,41.3,42.7,2.44,54.30466505,4.654466449,"Training",TRUE,499339,3115191,1049746,2224326,1940611,459619,1980331,896540,3688295,329110,4437303,3495369,1668245,731985,5428812,85906,30173,21251
346,120,157.4,461.5,58375,55949,71.49368175,"(54545.6, 61494.5]",46,45.4,46.6,2.66,58.48474785,5.499704317,"Training",TRUE,593060,3077195,732932,1795963,2584844,481162,2002975,822451,2903754,649009,4056303,3004462,2008570,900779,5003026,328490,85951,67971
51,22,191.3,460.2,44732,8212,0,"(42724.4, 45201]",42.8,41.5,44.2,2.48,53.71046229,6.105990783,"Training",TRUE,137962,450018,71445,286599,400746,62412,323553,65696,433594,50915,505038,376110,335050,194625,774948,27752,4874,398
40,19,155.4,370,40667,9055,220.8724462,"(40362.7, 42724.4]",33.7,33.1,34.6,2.22,50.26308502,7.437661221,"Training",FALSE,170234,440979,47992,124054,670976,62480,263501,176573,541489,23543,647433,438749,241769,97794,808667,4758,15958,5848
181,79,157.5,414,52814,25963,0,"(51046.4, 54545.6]",50.6,48.2,52,2.36,56.71740569,6.807727691,"Training",FALSE,324538,1552588,389445,1012557,1043713,150586,690616,589361,1381232,176549,1638266,1095639,1022943,454353,2460546,8792,5010,48455
336,137,177.5,420.3,58921,76559,0,"(54545.6, 61494.5]",38.4,37.9,39,2.74,58.88459857,4.655824075,"Training",TRUE,750279,4402143,1577116,3008769,2618318,451699,2702533,1240256,4532293,459354,5129453,4057627,2396297,1278536,5820601,272254,96371,84083
34,21,222.4,372.9,45997,5306,0,"(45201, 48021.6]",47.1,45.3,48.3,2.13,49.06037585,7.641509434,"Training",FALSE,64734,297667,75876,231342,188894,34489,223383,83835,289177,22816,370359,257096,181996,72693,519384,1561,4585,98
1962.667684,174,165.2,453.5494221,76489,131311,0,"(61494.5, 125635]",35.6,35.3,36,2.82,62.21363084,6.296560212,"Training",TRUE,787866,7944316,2114108,3519135,6289797,1208062,3794888,2678745,9349344,682818,10675585,9073591,3059547,1588864,12417257,133055,133872,133770
169,75,217.2,493.1,34116,28024,0,"[22640, 34218.1]",41,40.2,41.5,2.56,50.47890956,4.079365079,"Training",FALSE,694996,1479668,462396,1322733,919188,98084,1221847,179354,1289104,375522,1389991,1042493,1300314,868744,2730328,10722,3078,2582
312,120,187.8,494.2,38947,56194,88.9774709,"(37413.8, 40362.7]",38.8,38.3,39.3,2.68,46.51854017,6.428359096,"Training",FALSE,1253127,2652357,1275604,1612768,2309574,421455,2073559,578799,2686074,595657,3169342,2382626,2275857,1376753,4250839,1131666,31184,90333
267,127,182.6,407.6,48569,45749,808.7608472,"(48021.6, 51046.4]",44.3,43.4,45.4,2.37,48.01803202,3.816793893,"Training",FALSE,645061,2346924,864657,1463968,2008382,237895,1614940,526114,2658017,452916,2900487,2099880,2017531,1189474,3946729,420548,38366,42683
194,88,178.5,412,39908,38180,0,"(37413.8, 40362.7]",39.6,39,40.4,2.6,56.5904854,4.54931457,"Training",TRUE,710148,2180078,675786,1767734,1317210,57270,1477566,450524,2042630,267260,2370978,1840276,1355390,759782,3618635,5990,20067,78070
79,33,172.2,434.2,62230,15753,0,"(61494.5, 125635]",40.5,39.4,41.5,2.48,58.52208835,4.930617065,"Training",TRUE,138627,956208,318211,291431,694708,270952,612792,258350,1014494,89793,1266542,1003467,442660,190612,1534820,9164,15810,3223
276,114,185.3,457.1,50345,40877,0,"(48021.6, 51046.4]",47.3,46.2,48.6,2.33,55.11711088,4.504504505,"Training",TRUE,412858,2334077,564103,1945746,1259012,318841,1577853,560015,2342253,224824,3090302,2285025,1442959,629506,3909543,39525,14499,62068
